"code","protocol_id","path","title","in_scope","encoding_maturity","resolution","source_url","organ_inputs","organ_rules","issues"
"00210","nccp-00210-v9b","protocols/gastrointestinal/00210-folfox-4-therapy-14-day.json","FOLFOX-4 Therapy – 14 day","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6550/210_v9b_FOLFOX4.pdf","breastfeeding|oxaliplatin_renal_band|fluorouracil_renal_impairment|fluorouracil_bilirubin_umol_l|fluorouracil_ast_u_l|fluorouracil_hepatic_impairment","PREGNANCY_OR_BREASTFEEDING|OXALIPLATIN_SEVERE_RENAL|OXALIPLATIN_DIALYSIS|OF590_00210_OXALI_LT30|OF590_00210_OXALI_DIALYSIS|OF590_00210_5FU_RENAL_SEVERE|OF590_00210_5FU_BILI_GT85|OF590_00210_5FU_AST_GT180|OF590_00210_5FU_HEP_MOD|OF590_00210_5FU_HEP_SEV",""
"00212","nccp-00212-v6a","protocols/breast/00212-bevacizumab-q14d.json","Bevacizumab 10 mg/kg – 14 days","false","not_formally_audited","","https://healthservice.hse.ie/documents/6942/212_V6a_Bevacizumab_10mgkg.pdf","gi_perforation|renal_or_hepatic_clinical_concern","ORGAN_FUNCTION_REVIEW",""
"00213","nccp-00213-v7","protocols/gastrointestinal/00213-irinotecan-monotherapy-21-day.json","Irinotecan Monotherapy – 21 day","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6553/00213_Irinotecan_Monotherapy.pdf","breastfeeding|bilirubin_uln_multiple|irinotecan_renal_band|irinotecan_bilirubin_uln","PREGNANCY_OR_BREASTFEEDING|IRINOTECAN_BILIRUBIN_OVER_3ULN|OF590_00213_IRINO_DIALYSIS|OF590_00213_IRINO_BILI_1_5_3|OF590_00213_IRINO_BILI_GT3",""
"00214","nccp-00214-v8","protocols/shared/00214-bevacizumab-7-5-mg-kg-21-days.json","Bevacizumab 7.5 mg/kg – 21 days","true","source_reconciled_rule_encoding","source_reviewed_no_prescriptive_adjustment","https://healthservice.hse.ie/documents/6554/214_Bevacizumab_7.5.pdf","breastfeeding|diastolic_bp_mmhg|gi_perforation_or_fistula","PREGNANCY_OR_BREASTFEEDING|UNCONTROLLED_HYPERTENSION",""
"00215","nccp-00215-v7","protocols/shared/00215-bevacizumab-15mgkg.json","Bevacizumab 15 mg/kg Therapy — 21 days","false","not_formally_audited","","https://healthservice.hse.ie/documents/6555/00215_Bevacizumab_15_knZhA52.pdf","gi_perforation|renal_or_hepatic_clinical_concern","ORGAN_FUNCTION_REVIEW",""
"00216","nccp-00216-v8","protocols/gastrointestinal/00216-capecitabine-monotherapy.json","Capecitabine Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6558/216_v8_Capecitabine.pdf","breastfeeding|crcl_ml_min|haemodialysis|bilirubin_ratio_uln|alt_ast_ratio_uln","EXCLUSION_PREGNANCY_LACTATION|CRCL_30_50|CRCL_LT30|DIALYSIS|HEPATOTOXICITY|PROCEED",""
"00217","nccp-00217-vcurrent","protocols/breast/00217-lapatinib-capecitabine.json","Lapatinib and Capecitabine Therapy - 21 days","false","not_formally_audited","","https://healthservice.hse.ie/documents/6559/217_Lapatinib_and_Capecitabine_therapy.pdf","breastfeeding|alt_grade|bilirubin_grade|active_gi_disease|crcl_band","EXCL_BF|CRCL_LT30|HEP_G3|BILI_G3|CRCL_30_50|CRCL_DIALYSIS",""
"00218","nccp-00218-v3","protocols/haemato-oncology/plasma-cell/00218-lenalidomide-dexamethasone-28-day.json","Lenalidomide 25 mg and Dexamethasone — 28 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6939/218_v3_Lenalidomide_Dex.pdf","crcl_ml_min|haemodialysis|bilirubin_ratio_uln|breastfeeding","218_EXCLUSIONS|218_LEN_RENAL_30_50|218_LEN_RENAL_LT30|218_LEN_DIALYSIS",""
"00219","nccp-00219-v6","protocols/lung/00219-erlotinib-monotherapy.json","Erlotinib Monotherapy","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6938/219_Erlotinib_monotherapy.pdf","breastfeeding|alt_ast_uln_multiple|bilirubin_uln_multiple|targeted_renal_band|targeted_hepatic_band","PREGNANCY_BREASTFEEDING|TARGET_HEPATITIS|OF590_00219_ERLO_RENAL|OF590_00219_ERLO_HEP",""
"00220","nccp-00220-v5","protocols/lung/00220-gefitinib-monotherapy.json","Gefitinib Monotherapy","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6937/220_V5_Gefitinib_Monotherapy.pdf","breastfeeding|alt_ast_uln_multiple|bilirubin_uln_multiple|targeted_renal_band|targeted_hepatic_band","PREGNANCY_BREASTFEEDING|TARGET_HEPATITIS|OF590_00220_GEF_HEP_BC",""
"00221","nccp-00221-v5","protocols/lung/00221-afatinib-monotherapy.json","Afatinib Monotherapy","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6936/221_Afatinib.pdf","breastfeeding|alt_ast_uln_multiple|bilirubin_uln_multiple|targeted_renal_band|targeted_hepatic_band","PREGNANCY_BREASTFEEDING|TARGET_HEPATITIS|OF590_00221_AFA_LT15|OF590_00221_AFA_CHILD_C",""
"00222","nccp-00222-v5","protocols/lung/00222-pemetrexed-monotherapy.json","Pemetrexed Monotherapy","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6935/222_V5_PEMEtrexed_Monotherapy_.pdf","breastfeeding|pemetrexed_renal_band|pemetrexed_severe_hepatic","PREGNANCY_BREASTFEEDING|PEME_RENAL_30_44|PEME_RENAL_LT30|PEME_DIALYSIS|OF590_00222_PEME_LT45|OF590_00222_PEME_HEP_SEV",""
"00225","nccp-00225-v6","protocols/gastrointestinal/00225-panitumumab-6-mg-kg-therapy.json","Panitumumab 6 mg/kg Therapy","true","source_reconciled_rule_encoding","source_reviewed_no_prescriptive_adjustment","https://healthservice.hse.ie/documents/6560/225_Panitumumab_6mgkg.pdf","breastfeeding","PREGNANCY_OR_BREASTFEEDING",""
"00226","nccp-00226-v9","protocols/shared/00226-paclitaxel-monotherapy-weekly.json","Paclitaxel Monotherapy 80mg/m² Day 1, 8, 15 and 22 – 28 Day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6562/226_V9_Paclitaxel_80.pdf","breastfeeding|severe_hepatic_impairment|alt_ratio_uln|bilirubin_ratio_uln","EXCLUSION_BREASTFEEDING|EXCLUSION_SEVERE_HEPATIC_IMPAIRMENT|HEPATIC_CONTRAINDICATED|HEPATIC_50_PERCENT|HEPATIC_75_PERCENT|HEPATIC_NO_REDUCTION",""
"00227","nccp-00227-v9","protocols/gastrointestinal/00227-folfiri.json","FOLFIRI Therapy - 14 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6563/227_v9_FOLFIRI.pdf","breastfeeding|crcl_ml_min|haemodialysis|bilirubin_ratio_uln|bilirubin_umol_l|ast_u_l|hepatic_impairment_severity","EXCLUSION_PREGNANCY_BREASTFEEDING|IRINOTECAN_CRCL_LT10|IRINOTECAN_HAEMODIALYSIS|IRINOTECAN_BILI_GT3ULN|FIVEFU_HEPATIC_CONTRAINDICATED|FIVEFU_MODERATE_HEPATIC|FIVEFU_SEVERE_HEPATIC|PROCEED_NO_ENCODED_MODIFICATION",""
"00228","nccp-00228-v8","protocols/breast/00228-eribulin-monotherapy.json","Eribulin Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6564/228_eriBULin.pdf","breastfeeding|eribulin_renal_band|child_pugh","PREGNANCY_BREASTFEEDING|ERIB_RENAL_LT50|ERIB_HD|ERIB_CP_A|ERIB_CP_B|ERIB_CP_C",""
"00230","nccp-00230-v7","protocols/breast/00230-nab-paclitaxel-q21d.json","nab-Paclitaxel Monotherapy - 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6565/230_v7_nab-PACLitaxel.pdf","breastfeeding|hepatic_impairment","EXCLUSION_BF|HEPATIC",""
"00232","nccp-00232-v5","protocols/breast/00232-vinorelbine-iv.json","Intravenous Vinorelbine Monotherapy - 21 days","false","not_formally_audited","","https://healthservice.hse.ie/documents/6567/232_v5_Vinorelbine_IV.pdf","breastfeeding|hepatic_impairment","EXCLUSION_PREG_LACT|HEPATIC_SEVERE",""
"00233","nccp-00233-v7","protocols/genitourinary/00233-enzalutamide.json","Enzalutamide Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6332/233_v7_Enzalutamide_Monotherapy.pdf","renal_band|severe_hepatic_impairment","RENAL_LIMITED|SEVERE_HEPATIC",""
"00235","nccp-00235-v5","protocols/gastrointestinal/00235-teysuno-s-1-and-cisplatin-28-day.json","Teysuno (S-1) and Cisplatin – 28 day","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6334/235_Teysuno_CISplatin.pdf","breastfeeding|cisplatin_crcl_band|teysuno_renal_band","PREGNANCY_OR_BREASTFEEDING|CISPLATIN_CRCL_45_59|CISPLATIN_CRCL_LT45|CISPLATIN_DIALYSIS|OF590_00235_CIS_50_59|OF590_00235_CIS_40_49|OF590_00235_CIS_LT40|OF590_00235_CIS_DIALYSIS|OF590_00235_TEYSUNO_30_50|OF590_00235_TEYSUNO_LT30",""
"00236","nccp-00236-v3","protocols/skin/00236-vismodegib-monotherapy.json","Vismodegib Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6725/236_v3_Vismodegib.pdf","breastfeeding|alt_ast_uln_multiple|bilirubin_uln_multiple","BREASTFEEDING",""
"00237","nccp-00237-v6","protocols/skin/00237-dabrafenib-monotherapy.json","Dabrafenib Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6726/237_Dabrafenib.pdf","breastfeeding|alt_ast_uln_multiple|bilirubin_uln_multiple","BREASTFEEDING",""
"00238","nccp-00238-v6","protocols/gastrointestinal/00238-aflibercept-folfiri.json","Aflibercept and FOLFIRI Therapy -14 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6336/238_v6_Aflibercept_and_FOLFIRI.pdf","breastfeeding|crcl_ml_min|haemodialysis|bilirubin_ratio_uln|bilirubin_umol_l|ast_u_l|hepatic_impairment_severity|gi_perforation_or_fistula","EXCLUSION_PREGNANCY_BREASTFEEDING|IRINOTECAN_CRCL_LT10|IRINOTECAN_HAEMODIALYSIS|IRINOTECAN_BILI_GT3ULN|FIVEFU_HEPATIC_CONTRAINDICATED|FIVEFU_MODERATE_HEPATIC|FIVEFU_SEVERE_HEPATIC|PROCEED_NO_ENCODED_MODIFICATION",""
"00239","nccp-00239-v8","protocols/gastrointestinal/00239-eox-epirubicin-oxaliplatin-and-capecitabine-therapy.json","EOX: Epirubicin, Oxaliplatin and Capecitabine Therapy","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6338/239_EOX.pdf","breastfeeding|oxaliplatin_renal_band|capecitabine_renal_band|capecitabine_bilirubin_uln|capecitabine_alt_ast_uln|epirubicin_bilirubin_umol_l|epirubicin_ast_uln","PREGNANCY_OR_BREASTFEEDING|OXALIPLATIN_SEVERE_RENAL|OXALIPLATIN_DIALYSIS|OF590_00239_OXALI_LT30|OF590_00239_OXALI_DIALYSIS|OF590_00239_CAPE_RENAL_30_50|OF590_00239_CAPE_RENAL_LT30|OF590_00239_CAPE_HEPATIC_HOLD|OF590_00239_EPI_REDUCE50|OF590_00239_EPI_REDUCE25|OF590_00239_EPI_NOT_RECOMMENDED",""
"00240","nccp-00240-v8","protocols/gastrointestinal/00240-ecf-epirubicin-cisplatin-and-5-fluorouracil-therapy.json","ECF: Epirubicin, Cisplatin and 5-Fluorouracil Therapy","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6343/240_epiRUBicin_CISplatin_5FU_ECF.pdf","breastfeeding|cisplatin_crcl_band|fluorouracil_renal_impairment|fluorouracil_bilirubin_umol_l|fluorouracil_ast_u_l|fluorouracil_hepatic_impairment|epirubicin_bilirubin_umol_l|epirubicin_ast_uln","PREGNANCY_OR_BREASTFEEDING|CISPLATIN_CRCL_45_59|CISPLATIN_CRCL_LT45|CISPLATIN_DIALYSIS|OF590_00240_5FU_RENAL_SEVERE|OF590_00240_5FU_BILI_GT85|OF590_00240_5FU_AST_GT180|OF590_00240_5FU_HEP_MOD|OF590_00240_5FU_HEP_SEV|OF590_00240_CIS_45_59|OF590_00240_CIS_LT45|OF590_00240_CIS_DIALYSIS|OF590_00240_EPI_REDUCE50|OF590_00240_EPI_REDUCE25|OF590_00240_EPI_OMIT",""
"00242","nccp-00242-v6","protocols/head-neck/00242-vandetanib-monotherapy.json","Vandetanib Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6947/242_Vandetanib_monotherapy.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple|breastfeeding|diastolic_bp|vandetanib_renal_band","TKI_BP_DIA|VAN_RENAL|VAN_BILI",""
"00243","nccp-00243-v7","protocols/lung/00243-crizotinib-monotherapy.json","Crizotinib Monotherapy","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6934/243_V7_Crizotinib_Monotherapy.pdf","breastfeeding|alt_ast_uln_multiple|bilirubin_uln_multiple|targeted_renal_band|targeted_hepatic_band","PREGNANCY_BREASTFEEDING|TARGET_HEPATITIS|OF590_00243_CRIZ_RENAL|OF590_00243_CRIZ_HEP_MOD|OF590_00243_CRIZ_HEP_SEV",""
"00244","nccp-00244-v5","protocols/gastrointestinal/00244-regorafenib.json","Regorafenib Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6347/244_v5_Regorafenib_Monotherapy.pdf","child_pugh|alt_ast_ratio_uln|bilirubin_ratio_uln|liver_event_recurrence|diastolic_bp_mmhg","CHILD_PUGH_C|LIVER_G3_FIRST|LIVER_G3_RECUR|LIVER_G4|LIVER_HY|PROCEED",""
"00245","nccp-00245-v4a","protocols/haemato-oncology/plasma-cell/00245-pomalidomide-dexamethasone.json","Pomalidomide and Dexamethasone","false","not_formally_audited","","https://healthservice.hse.ie/documents/6933/245_v4a_Pomalidomide_and_Dexamethasone.pdf","crcl_ml_min|haemodialysis|bilirubin_ratio_uln|breastfeeding|child_pugh_class","245_EXCLUSIONS|245_POM_DIALYSIS|245_POM_HEPATIC",""
"00246","nccp-00246-v5","protocols/gynaecology/00246-methotrexate-8-day-charing-cross-regimen.json","Methotrexate 8-day Charing Cross Regimen","false","not_formally_audited","","https://healthservice.hse.ie/documents/6349/246_Methotrexate_Charing_Cross.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00247","nccp-00247-v4","protocols/gynaecology/00247-dactinomycin-therapy.json","Dactinomycin Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6350/247_V4_DACTINomycin.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00248","nccp-00248-v4","protocols/gynaecology/00248-ema-co-therapy.json","EMA/CO Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6351/248_V4_EMA_CO.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00249","nccp-00249-v3","protocols/gynaecology/00249-intrathecal-methotrexate-for-cns-prophylaxis-in-gtn.json","Intrathecal Methotrexate for CNS Prophylaxis in GTN","false","not_formally_audited","","https://healthservice.hse.ie/documents/6352/249_V3_Intrathecal_Methotrexate.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00250","nccp-00250-v8","protocols/breast/00250-docetaxel-cyclophosphamide.json","Docetaxel / Cyclophosphamide (TC) Therapy – 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6353/250_DOCEtaxel-cycloPHOS_TC.pdf","egfr|bilirubin_uln_multiple|alt_uln_multiple|breastfeeding","EXCLUSION_PREGNANCY_LACTATION|DOCETAXEL_HEPATIC|CYCLO_RENAL",""
"00251","nccp-00251-v6","protocols/breast/00251-carboplatin-q28d.json","Carboplatin AUC 4-6 Monotherapy - 28 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6355/251_CARBOplatin_AUC4-6_28days.pdf","breastfeeding|gfr|serum_creatinine_change_percent","EXCLUSION_PREG_LACT|GFR_20|GFR_20_30|CREAT_CHANGE",""
"00252","nccp-00252-v7","protocols/breast/00252-ac-doxorubicin-cyclophosphamide.json","Doxorubicin and Cyclophosphamide (AC 60/600) Therapy – 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6356/252_DOXO_cycloPHOS_AC.pdf","egfr|bilirubin_uln_multiple|alt_uln_multiple|breastfeeding|ast_uln_multiple","EXCLUSION_PREGNANCY_LACTATION|DOXO_BILI_HIGH|CYCLO_RENAL_LT10",""
"00253","nccp-00253-vcurrent","protocols/breast/00253-tamoxifen.json","Tamoxifen Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6357/253_Tamoxifen_Monotherapy.pdf","breastfeeding|severe_hepatic_impairment","TAM_BF|TAM_LIVER",""
"00254","nccp-00254-v5","protocols/breast/00254-anastrozole-monotherapy.json","Anastrozole Monotherapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6358/254_v5_Anastrazole.pdf","alt_grade|ast_grade|child_pugh_class","severe_hepatic_impairment_review",""
"00256","nccp-00256-v7","protocols/gastrointestinal/00256-nab-paclitaxel-gemcitabine.json","nab-Paclitaxel and Gemcitabine Therapy -28 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6360/256_v7_nab-PACLitaxel_and_Gemcitabine.pdf","bilirubin_uln_multiple|ast_uln_multiple","",""
"00257","nccp-00257-v8","protocols/genitourinary/00257-radium-223.json","Radium-223 Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6361/257_v8_Radium_223.pdf","visceral_metastases_or_nodes_ge3cm|unstabilised_fracture|high_fracture_risk_without_bone_plan","VISCERAL|FRACTURE",""
"00258","nccp-00258-v9","protocols/breast/00258-tch-docetaxel-carboplatin-trastuzumab.json","Docetaxel, Carboplatin and Trastuzumab (TCH) – 21 days","false","not_formally_audited","","https://healthservice.hse.ie/documents/6362/258_v9_TCH.pdf","","",""
"00259","nccp-00259-v6","protocols/breast/00259-vinorelbine-oral.json","Oral Vinorelbine Monotherapy - 7 days","false","not_formally_audited","","https://healthservice.hse.ie/documents/6363/259_Vinorelbine_Oral.pdf","breastfeeding|alt_uln_multiple|ast_uln_multiple|bilirubin_uln_multiple","EXCLUSION_PREG_LACT|HEP_BILI_GT3|HEP_BILI_15_3|HEP_TRANS_15_25",""
"00260","nccp-00260-v7","protocols/breast/00260-ac-followed-by-weekly-paclitaxel.json","AC 21-day followed by weekly Paclitaxel (AC-T)","false","not_formally_audited","","https://healthservice.hse.ie/documents/6364/260_v7_AC-T.pdf","","",""
"00261","nccp-00261-v7","protocols/breast/00261-carboplatin-q21d.json","Carboplatin AUC 4-6 Monotherapy - 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6366/261_CARBOplatinAUC4-6_21days.pdf","breastfeeding|gfr|serum_creatinine_change_percent","EXCLUSION_PREG_LACT|GFR_20|GFR_20_30|CREAT_CHANGE",""
"00262","nccp-00262-vcurrent","protocols/breast/00262-ec90.json","Epirubicin 90 and Cyclophosphamide (EC90)","false","not_formally_audited","","https://healthservice.hse.ie/documents/6367/262_EC90.pdf","","",""
"00263","nccp-00263-vcurrent","protocols/breast/00263-ec75.json","Epirubicin 75 and Cyclophosphamide (EC75)","false","not_formally_audited","","https://healthservice.hse.ie/documents/6368/263_EC75.pdf","","",""
"00264","nccp-00264-v3b","protocols/gynaecology/00264-ema-ep-therapy.json","EMA/EP Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6689/264_V3b_EMA_EP.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple|cisplatin_renal_band","CIS_50_59|CIS_40_49|CIS_LT40",""
"00265","nccp-00265-v6b","protocols/breast/00265-fec100.json","5-Fluorouracil, Epirubicin 100 and Cyclophosphamide (FEC100)","false","not_formally_audited","","https://healthservice.hse.ie/documents/6690/265_v6b_FEC_100.pdf","","",""
"00266","nccp-00266-v4","protocols/gynaecology/00266-paclitaxel-etoposide-alternating-with-paclitaxel-cisplatin-te-tp-therapy.json","Paclitaxel/Etoposide alternating with Paclitaxel/Cisplatin (TE/TP) Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6691/266_V4_TP_TE.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple|cisplatin_renal_band","CIS_50_59|CIS_40_49|CIS_LT40|TAXANE_LFT",""
"00267","nccp-00267-v4","protocols/gynaecology/00267-two-day-etoposide-and-cisplatin-ep-therapy.json","Two-day Etoposide and Cisplatin (EP) Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6692/267_V4_EP.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple|cisplatin_renal_band","CIS_50_59|CIS_40_49|CIS_LT40",""
"00269","nccp-00269-v7a","protocols/breast/00269-fec50.json","5-Fluorouracil, Epirubicin 50 and Cyclophosphamide (FEC50)","false","not_formally_audited","","https://healthservice.hse.ie/documents/6693/269_v7a_FEC50.pdf","","",""
"00270","nccp-00270-v3a","protocols/haemato-oncology/plasma-cell/00270-bortezomib-dexamethasone.json","Bortezomib and dexamethasone Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6932/270_v3a_Bortezomib_Dex.pdf","crcl_ml_min|haemodialysis|bilirubin_ratio_uln","270_CRCL_BELOW20|270_HAEMODIALYSIS_TIMING|270_HEPATIC_STARTING_DOSE",""
"00271","nccp-00271-v7","protocols/lung/00271-carboplatin-etoposide.json","Carboplatin AUC 5 and Etoposide 100 mg/m² Therapy – 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6931/271_CarboplatinAUC5Etop100.pdf","egfr|bilirubin_uln_multiple|alt_uln_multiple|breastfeeding","EXCLUSION_PREGNANCY_LACTATION|CARBO_RENAL|ETO_HEPATIC",""
"00272","nccp-00272-v4","protocols/breast/00272-trastuzumab-sc-q21d-metastatic.json","Trastuzumab Subcutaneous 21 days – Metastatic Breast Cancer","false","not_formally_audited","","https://healthservice.hse.ie/documents/6694/272_v4_Trastuzumab_SC_21days_MBC.pdf","breastfeeding","EXCLUSION_PREGNANCY_BREASTFEEDING",""
"00273","nccp-00273-v3","protocols/haemato-oncology/plasma-cell/00273-cybord-21-day.json","Cyclophosphamide, Bortezomib and Dexamethasone (CyBorD) — 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6930/273_v3_Bortezomib_CycloDex.pdf","crcl_ml_min|haemodialysis|bilirubin_ratio_uln|breastfeeding","273_EXCLUSIONS|273_CYCLO_RENAL_10_20|273_CYCLO_RENAL_LT10|273_HEPATIC_BORTEZOMIB|273_DIALYSIS_BORTEZOMIB",""
"00275","nccp-00275-v3","protocols/haemato-oncology/plasma-cell/00275-bortezomib-melphalan-prednisolone.json","Bortezomib, Melphalan and Prednisolone Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6928/275_v3_bortezomibmelphpred.pdf","crcl_ml_min|haemodialysis|bilirubin_ratio_uln","275_MELPHALAN_CRCL20_50|275_MELPHALAN_CRCL10_19|275_MELPHALAN_CRCL_BELOW10|275_BORTEZOMIB_CRCL_BELOW20|275_HAEMODIALYSIS_TIMING|275_HEPATIC_BORTEZOMIB",""
"00278","nccp-00278-v7","protocols/breast/00278-dose-dense-ac-paclitaxel-14-day.json","Dose-dense AC followed by Paclitaxel 175 mg/m² every 14 days","false","not_formally_audited","","https://healthservice.hse.ie/documents/6696/278_v7_Dose_DenseAC-T_Pacli_14_day.pdf","","",""
"00279","nccp-00279-v7","protocols/shared/00279-cisplatin-75-mg-m2-etoposide-100-mg-m2-and-radiotherapy-21-day.json","Cisplatin 75 mg/m², Etoposide 100 mg/m² and Radiotherapy – 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6697/279_V7_Cisplatin_and_Etoposide_and_RT.pdf","breastfeeding|cisplatin_renal_band|etoposide_renal_band|bilirubin_uln_multiple","PREGNANCY_BREASTFEEDING|CISPLATIN_RENAL_45_59|CISPLATIN_RENAL_LT45|CISPLATIN_RENAL_LT30|CISPLATIN_DIALYSIS|ETOP_RENAL_15_49|ETOP_RENAL_LT15|ETOP_DIALYSIS|ETOP_BILI_HIGH",""
"00280","nccp-00280-v6","protocols/lung/00280-cisplatin-etoposide.json","Cisplatin 75 mg/m² and Etoposide 100 mg/m² Therapy – 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6927/280_V6_Cisplatin_and_Etoposide.pdf","egfr|bilirubin_uln_multiple|alt_uln_multiple|breastfeeding","EXCLUSION_PREGNANCY_LACTATION|CIS_RENAL_LT60",""
"00281","nccp-00281-v7","protocols/lung/00281-gemcitabine-cisplatin.json","Gemcitabine 1250 mg/m² and Cisplatin 75 mg/m² Therapy — 21 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6926/281_V7_GemCis75.pdf","pregnancy_or_breastfeeding|crcl_ml_min|bilirubin_micromol_l","PREGNANCY_LACTATION|CISPLATIN_CRCL_45_TO_59|CISPLATIN_CRCL_LT45|GEMCITABINE_CRCL_LT30|GEMCITABINE_BILIRUBIN_27_PLUS",""
"00282","nccp-00282-v5","protocols/genitourinary/00282-gemcitabine-and-cisplatin-70-mg-m-28-day.json","Gemcitabine and Cisplatin 70 mg/m² – 28 day","false","not_formally_audited","","https://healthservice.hse.ie/documents/6454/282_v5_GemCis_70_28days.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple|cisplatin_renal_band","CIS_RENAL_50|CIS_RENAL_40|CIS_RENAL_LOW",""
"00283","nccp-00283-v6","protocols/gastrointestinal/00283-gemcitabine-1000-mg-m2-monotherapy-56-day.json","Gemcitabine 1000 mg/m² Monotherapy – 56 day","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/8389/283_Gem_Monotherapy_56day.pdf","breastfeeding|gemcitabine_renal_band|gemcitabine_bilirubin_band","PREGNANCY_OR_BREASTFEEDING|OF590_00283_GEM_RENAL_LT30|OF590_00283_GEM_BILI_GE27",""
"00284","nccp-00284-v5","protocols/shared/00284-gemcitabine-1000-mg-m2-monotherapy-28-day.json","Gemcitabine 1000 mg/m² Monotherapy – 28 day","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6699/284_v5_Gemcitabine_Monotherapy_28_day.pdf","breastfeeding|gemcitabine_renal_band|gemcitabine_bilirubin_band","PREGNANCY_OR_BREASTFEEDING|OF590_00284_GEM_RENAL_LT30|OF590_00284_GEM_BILI_GE27",""
"00285","nccp-00285-v4","protocols/breast/00285-trastuzumab-sc-q21d-ebc.json","Trastuzumab Subcutaneous 21 days – Early Breast Cancer","false","not_formally_audited","","https://healthservice.hse.ie/documents/6700/285_v4_Trastuzumab_SC_21days_EBC.pdf","breastfeeding","EXCLUSION_PREGNANCY_BREASTFEEDING",""
"00294","nccp-00294-v4","protocols/gastrointestinal/00294-sorafenib-therapy.json","Sorafenib Therapy","true","source_reconciled_rule_encoding","structured_rules","https://healthservice.hse.ie/documents/6704/294_v4_SORAfenib.pdf","breastfeeding|diastolic_bp_mmhg|gi_perforation_or_fistula|alt_ast_uln_multiple|bilirubin_uln_multiple|sorafenib_renal_band|child_pugh_class","PREGNANCY_OR_BREASTFEEDING|UNCONTROLLED_HYPERTENSION|ORAL_TARGETED_LFT_REVIEW|ORAL_TARGETED_BILIRUBIN_REVIEW|OF590_00294_SORA_20_39|OF590_00294_SORA_LT20|OF590_00294_SORA_CHILD_C",""
"00295","nccp-00295-v6","protocols/head-neck/00295-lenvatinib-dtc-therapy.json","Lenvatinib DTC Therapy","false","not_formally_audited","","https://healthservice.hse.ie/documents/6951/295_V6_lenvatinib-DTC_therapy.pdf","alt_ast_uln_multiple|bilirubin_uln_multiple|breastfeeding|diastolic_bp","TKI_BP_DIA",""
