code,title,tumour_group,protocol_id,path,nccp_version,published_date,review_date,last_reviewed_date,source_url,source_version_verified,partial_assessment_supported,required_inputs_count,statically_required_field_count,rule_count,input_count,consultant_reviewed,oncology_pharmacy_reviewed,clinical_use_authorised
00337,"Cisplatin, Methotrexate and Vinblastine (CMV) Therapy",Genitourinary,nccp-00337-v5,protocols/genitourinary/00337-cisplatin-methotrexate-and-vinblastine-cmv-therapy.json,5,,,,https://healthservice.hse.ie/documents/6798/337_v5_CISplatin_Methotrexate_vinBLAStine_therapy_CMV.pdf,false,true,0,0,11,13,false,false,false
00338,"Methotrexate, Vinblastine, Doxorubicin and Cisplatin (MVAC) – 28 day",Genitourinary,nccp-00338-v5,protocols/genitourinary/00338-methotrexate-vinblastine-doxorubicin-and-cisplatin-mvac-28-day.json,5,,,,https://healthservice.hse.ie/documents/6799/338_v5_MVAC_28_day.pdf,false,true,0,0,11,13,false,false,false
00450,Mitomycin and 5-Fluorouracil with Radiotherapy,Genitourinary,nccp-00450-v4c,protocols/genitourinary/00450-mitomycin-and-5-fluorouracil-with-radiotherapy.json,4c,,,,https://healthservice.hse.ie/documents/6482/450_v4c_Mitomycin_and_5-FU_5__RT.pdf,false,true,0,0,6,10,false,false,false
00453,Carboplatin AUC 7 and Etoposide 750 mg/m² Therapy,Genitourinary,nccp-00453-v3,protocols/genitourinary/00453-carboplatin-auc-7-and-etoposide-750-mg-m-therapy.json,3,,,,https://healthservice.hse.ie/documents/6485/453_v3_CarboAUC7Etop750.pdf,false,true,0,0,7,11,false,false,false
00477,Goserelin 10.8 mg Therapy – 12 weeks,Genitourinary,nccp-00477-v3,protocols/genitourinary/00477-goserelin-10-8mg-q12weeks.json,3,2018-05-30,2030-07-30,,https://healthservice.hse.ie/documents/6978/477_v3_Goserelin_10.8mg.pdf,false,true,0,0,6,6,false,false,false
00478,Goserelin 3.6 mg Therapy – 28 day,Genitourinary,nccp-00478-v3,protocols/genitourinary/00478-goserelin-3-6mg-q28days.json,3,2018-05-30,2030-07-30,,https://healthservice.hse.ie/documents/6493/478_v3_Goserelin_3.6mg.pdf,false,true,0,0,6,6,false,false,false
00479,Leuprorelin 22.5 mg Therapy – 12 weeks,Genitourinary,nccp-00479-v3,protocols/genitourinary/00479-leuprorelin-22-5mg-q12weeks.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6494/479_v3_Leuprorelin_22.5mg.pdf,false,true,0,0,5,5,false,false,false
00480,Triptorelin 11.25 mg Therapy – 12 weeks,Genitourinary,nccp-00480-v3,protocols/genitourinary/00480-triptorelin-11-25mg-q12weeks.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6495/480_v3_Triptorelin_11.25mg.pdf,false,true,0,0,5,5,false,false,false
00481,Degarelix Therapy,Genitourinary,nccp-00481-v3,protocols/genitourinary/00481-degarelix.json,3,2018-05-30,2030-07-30,,https://healthservice.hse.ie/documents/6496/481_v3_Degarelix_Therapy.pdf,false,true,0,0,4,4,false,false,false
00482,Bicalutamide Therapy,Genitourinary,nccp-00482-v3,protocols/genitourinary/00482-bicalutamide.json,3,,,,https://healthservice.hse.ie/documents/6497/482_v3_Bicalutamide.pdf,false,true,0,0,4,4,false,false,false
00488,Triptorelin 22.5 mg Therapy – 24 weeks,Genitourinary,nccp-00488-v3,protocols/genitourinary/00488-triptorelin-22-5mg-q24weeks.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6502/488_v3_Triptorelin_22.5mg.pdf,false,true,0,0,5,5,false,false,false
00489,Triptorelin 3 mg Therapy – 28 day,Genitourinary,nccp-00489-v3,protocols/genitourinary/00489-triptorelin-3mg-q28days.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6503/489_v3_Triptorelin_3mg.pdf,false,true,0,0,5,5,false,false,false
00490,Leuprorelin 7.5 mg Therapy – 28 day,Genitourinary,nccp-00490-v3,protocols/genitourinary/00490-leuprorelin-7-5mg-q28days.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6979/490_v3_Leuprorelin_7.5mg.pdf,false,true,0,0,5,5,false,false,false
00491,Leuprorelin 45 mg Therapy – 24 weeks,Genitourinary,nccp-00491-v3,protocols/genitourinary/00491-leuprorelin-45mg-q24weeks.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6504/491_v3_Leuprorelin_45mg.pdf,false,true,0,0,5,5,false,false,false
00492,Leuprorelin 11.25 mg Therapy – 12 weeks,Genitourinary,nccp-00492-v3,protocols/genitourinary/00492-leuprorelin-11-25mg-q12weeks.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6505/492_v3_Leuprorelin_11.25mg.pdf,false,true,0,0,5,5,false,false,false
00493,Leuprorelin 30 mg Therapy – 24 weeks,Genitourinary,nccp-00493-v3,protocols/genitourinary/00493-leuprorelin-30mg-q24weeks.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6506/493_v3_Leuprorelin_30mg.pdf,false,true,0,0,5,5,false,false,false
00494,Leuprorelin 3.75 mg Therapy – 28 day,Genitourinary,nccp-00494-v3,protocols/genitourinary/00494-leuprorelin-3-75mg-q28days.json,3,2018-05-30,2030-07-14,,https://healthservice.hse.ie/documents/6980/494_v3_Leuprorelin_3.75mg.pdf,false,true,0,0,5,5,false,false,false
00518,Cabozantinib Monotherapy,Genitourinary,nccp-00518-v2,protocols/genitourinary/00518-cabozantinib-monotherapy.json,2,,,,https://healthservice.hse.ie/documents/6517/518_v2a_Cabozantinib_.pdf,false,true,0,0,9,12,false,false,false
00546,Docetaxel 75 mg/m² – Prednisolone Combination Therapy,Genitourinary,nccp-00546-v3,protocols/genitourinary/00546-docetaxel-prednisolone.json,3,,,,https://healthservice.hse.ie/documents/6382/546_v3_Docetaxel_75-prednisolone_combination_therapy.pdf,false,true,0,0,10,8,false,false,false
00564,Tivozanib Monotherapy,Genitourinary,nccp-00564-v3,protocols/genitourinary/00564-tivozanib-monotherapy.json,3,,,,https://healthservice.hse.ie/documents/6391/564_v3_Tivozanib.pdf,false,true,0,0,9,12,false,false,false
00574,Apalutamide Therapy,Genitourinary,nccp-00574-v4,protocols/genitourinary/00574-apalutamide.json,4,,,,https://healthservice.hse.ie/documents/6392/574_v4_Apalutamide.pdf,false,true,0,0,8,8,false,false,false
00577,Abiraterone and prednisolone Therapy (mHSPC),Genitourinary,nccp-00577-v3,protocols/genitourinary/00577-abiraterone-prednisolone-mhspc.json,3,,,,https://healthservice.hse.ie/documents/6393/577_v3_Abiraterone_and_prednisoLONE_Therapy.pdf,false,true,0,0,16,15,false,false,false
00583,Pembrolizumab 200 mg and Axitinib Therapy,Genitourinary,nccp-00583-v3b,protocols/genitourinary/00583-pembrolizumab-200-mg-and-axitinib-therapy.json,3b,,,,https://healthservice.hse.ie/documents/6394/583_v3b_Pembrolizumab_200mg_Axitinib_therapy.pdf,false,true,0,0,14,20,false,false,false
00602,"Paclitaxel, Ifosfamide and Cisplatin (TIP) Therapy",Genitourinary,nccp-00602-v1,protocols/genitourinary/00602-paclitaxel-ifosfamide-and-cisplatin-tip-therapy.json,1,,,,https://healthservice.hse.ie/documents/6411/602_v1_TIP.pdf,false,true,0,0,16,17,false,false,false
00622,Gemcitabine and Cisplatin 35 mg/m² – 21 day,Genitourinary,nccp-00622-v3,protocols/genitourinary/00622-gemcitabine-and-cisplatin-35-mg-m-21-day.json,3,,,,https://healthservice.hse.ie/documents/6687/622_v3_GemCis35_21day.pdf,false,true,0,0,11,13,false,false,false
00628,Gemcitabine and Cisplatin 70 mg/m² – 21 day,Genitourinary,nccp-00628-v3,protocols/genitourinary/00628-gemcitabine-and-cisplatin-70-mg-m-21-day.json,3,,,,https://healthservice.hse.ie/documents/6684/628_v3_GemCis70_21_day.pdf,false,true,0,0,11,13,false,false,false
00693,Darolutamide Therapy,Genitourinary,nccp-00693-v2,protocols/genitourinary/00693-darolutamide.json,2,,,,https://healthservice.hse.ie/documents/6533/693_v2_Darolutamide_Therapy.pdf,false,true,0,0,3,4,false,false,false
00759,Gemcitabine 100 mg/m² with Radiotherapy,Genitourinary,nccp-00759-v1,protocols/genitourinary/00759-gemcitabine-100-mg-m-with-radiotherapy.json,1,,,,https://healthservice.hse.ie/documents/6669/759_v1_Gemcitabine_100_and_RT.pdf,false,true,0,0,6,10,false,false,false
00807,Intravesical BCG,Genitourinary,nccp-00807-v2,protocols/genitourinary/00807-intravesical-bcg.json,2,,,,https://healthservice.hse.ie/documents/6424/807_v2_Intravesical_BCG.pdf,false,true,0,0,8,11,false,false,false
00830,Relugolix Therapy,Genitourinary,nccp-00830-v3,protocols/genitourinary/00830-relugolix.json,3,,,,https://healthservice.hse.ie/documents/6431/830_v3_Relugolix.pdf,false,true,0,0,6,6,false,false,false
00846,Enfortumab Vedotin Monotherapy,Genitourinary,nccp-00846-v3a,protocols/genitourinary/00846-enfortumab-vedotin-monotherapy.json,3a,,,,https://healthservice.hse.ie/documents/6446/846_v3a_Enfortumab_vedotin.pdf,false,true,0,0,7,9,false,false,false
00848,Niraparib and Abiraterone acetate (Akeega®) and Prednisolone Therapy,Genitourinary,nccp-00848-v2,protocols/genitourinary/00848-niraparib-abiraterone-akeega.json,2,,,,https://healthservice.hse.ie/documents/6448/848_v2_Niraparib_abiraterone.pdf,false,true,0,0,16,13,false,false,false
00885,Erdafitinib Therapy,Genitourinary,nccp-00885-v2,protocols/genitourinary/00885-erdafitinib-therapy.json,2,,,,https://healthservice.hse.ie/documents/6646/885_v2_Erdafitinib.pdf,false,true,0,0,5,9,false,false,false
00894,Intravesical Gemcitabine and Docetaxel,Genitourinary,nccp-00894-v1,protocols/genitourinary/00894-intravesical-gemcitabine-and-docetaxel.json,1,,,,https://healthservice.hse.ie/documents/7616/894_Gemcitabine_Docetaxel_intravesical_.pdf,false,true,0,0,9,12,false,false,false
00945,Enfortumab Vedotin and Pembrolizumab Therapy,Genitourinary,nccp-00945-v1,protocols/genitourinary/00945-enfortumab-vedotin-and-pembrolizumab-therapy.json,1,,,,https://healthservice.hse.ie/documents/10493/945_Enfortumab_vedotin_Pembro.pdf,false,true,0,0,12,17,false,false,false
00325,Sunitinib 50 mg Therapy – 42 day,Genitourinary,nccp-00325-v6,protocols/shared/00325-sunitinib-50-mg-therapy-42-day.json,6,,,,https://healthservice.hse.ie/documents/6721/325_v6_SUNitinib_50mg_42_days.pdf,false,true,0,0,15,15,false,false,false
00445,Pazopanib Monotherapy,Genitourinary,nccp-00445-v3,protocols/shared/00445-pazopanib-monotherapy.json,3,,,,https://healthservice.hse.ie/documents/6477/445_v3_Pazopanib.pdf,false,true,0,0,19,23,false,false,false
00719,Sunitinib 50 mg Therapy – 21 day,Genitourinary,nccp-00719-v2,protocols/shared/00719-sunitinib-50-mg-therapy-21-day.json,2,,,,https://healthservice.hse.ie/documents/6595/719_v2_SUNitinib_50mg21_days.pdf,false,true,0,0,15,15,false,false,false
00535,Avelumab Monotherapy,Genitourinary,nccp-00535-v6b,protocols/genitourinary/00535-avelumab-monotherapy.json,6b,,,,https://healthservice.hse.ie/documents/6638/535_v6b_Avelumab.pdf,false,true,0,0,8,14,false,false,false
00246,Methotrexate 8-day Charing Cross Regimen,Gynaecology,nccp-00246-v5,protocols/gynaecology/00246-methotrexate-8-day-charing-cross-regimen.json,5,,,,https://healthservice.hse.ie/documents/6349/246_Methotrexate_Charing_Cross.pdf,false,true,0,0,9,13,false,false,false
00247,Dactinomycin Therapy,Gynaecology,nccp-00247-v4,protocols/gynaecology/00247-dactinomycin-therapy.json,4,,,,https://healthservice.hse.ie/documents/6350/247_V4_DACTINomycin.pdf,false,true,0,0,9,13,false,false,false
00248,EMA/CO Therapy,Gynaecology,nccp-00248-v4,protocols/gynaecology/00248-ema-co-therapy.json,4,,,,https://healthservice.hse.ie/documents/6351/248_V4_EMA_CO.pdf,false,true,0,0,9,13,false,false,false
00249,Intrathecal Methotrexate for CNS Prophylaxis in GTN,Gynaecology,nccp-00249-v3,protocols/gynaecology/00249-intrathecal-methotrexate-for-cns-prophylaxis-in-gtn.json,3,,,,https://healthservice.hse.ie/documents/6352/249_V3_Intrathecal_Methotrexate.pdf,false,true,0,0,9,13,false,false,false
00264,EMA/EP Therapy,Gynaecology,nccp-00264-v3b,protocols/gynaecology/00264-ema-ep-therapy.json,3b,,,,https://healthservice.hse.ie/documents/6689/264_V3b_EMA_EP.pdf,false,true,0,0,14,16,false,false,false
00266,Paclitaxel/Etoposide alternating with Paclitaxel/Cisplatin (TE/TP) Therapy,Gynaecology,nccp-00266-v4,protocols/gynaecology/00266-paclitaxel-etoposide-alternating-with-paclitaxel-cisplatin-te-tp-therapy.json,4,,,,https://healthservice.hse.ie/documents/6691/266_V4_TP_TE.pdf,false,true,0,0,17,17,false,false,false
00267,Two-day Etoposide and Cisplatin (EP) Therapy,Gynaecology,nccp-00267-v4,protocols/gynaecology/00267-two-day-etoposide-and-cisplatin-ep-therapy.json,4,,,,https://healthservice.hse.ie/documents/6692/267_V4_EP.pdf,false,true,0,0,14,16,false,false,false
00303,Carboplatin AUC 5–7.5 and Paclitaxel 175 mg/m² Therapy – 21 day,Gynaecology,nccp-00303-v6,protocols/gynaecology/00303-carboplatin-paclitaxel-21-day.json,6,2016-01-01,2025-01-01,,https://healthservice.hse.ie/documents/6709/303_V6_CARBOplatin_AUC5-7.5_PACLitaxel_175.pdf,false,true,0,0,10,14,false,false,false
00306,Gemcitabine 1000 mg/m² and Carboplatin AUC 4 Therapy — 21 day,Gynaecology,nccp-00306-v7,protocols/gynaecology/00306-gemcitabine-carboplatin.json,7,2016-04-08,2021-03-23,,https://healthservice.hse.ie/documents/6710/306_Gem_CARBOAUC_4_.pdf,false,true,0,0,15,16,false,false,false
00308,Carboplatin AUC 6 and Weekly Paclitaxel 80 mg/m² Therapy,Gynaecology,nccp-00308-v7,protocols/gynaecology/00308-carboplatin-auc-6-and-weekly-paclitaxel-80-mg-m-therapy.json,7,,,,https://healthservice.hse.ie/documents/6712/308_V7_CARBOplatin_AUC6_PACLitaxel80.pdf,false,true,0,0,11,13,false,false,false
00312,Topotecan Monotherapy – Weekly,Gynaecology,nccp-00312-v5,protocols/gynaecology/00312-topotecan-monotherapy-weekly.json,5,,,,https://healthservice.hse.ie/documents/6715/312__V5_Topotecan_Monotherapy_weekly.pdf,false,true,0,0,8,11,false,false,false
00375,Trabectedin and Pegylated Liposomal Doxorubicin Therapy,Gynaecology,nccp-00375-v6,protocols/gynaecology/00375-trabectedin-and-pegylated-liposomal-doxorubicin-therapy.json,6,,,,https://healthservice.hse.ie/documents/6818/375_Trabectedin_and_PLD_therapy.pdf,false,true,0,0,13,16,false,false,false
00499,"Gemcitabine 1000 mg/m², Carboplatin AUC 4 and Bevacizumab 15 mg/kg Therapy – 21 day",Gynaecology,nccp-00499-v8,protocols/gynaecology/00499-gemcitabine-1000-mg-m-carboplatin-auc-4-and-bevacizumab-15-mg-kg-therapy-21-day.json,8,,,,https://healthservice.hse.ie/documents/6507/499_V8_GemCARBOAUC_4BEV.pdf,false,true,0,0,15,19,false,false,false
00620,"Bevacizumab 7.5 mg/kg, Carboplatin AUC 5 and Paclitaxel 175 mg/m² Therapy",Gynaecology,nccp-00620-v2,protocols/gynaecology/00620-bevacizumab-7-5-mg-kg-carboplatin-auc-5-and-paclitaxel-175-mg-m-therapy.json,2,,,,https://healthservice.hse.ie/documents/6852/620_V2_BevPacliCarbo.pdf,false,true,0,0,18,20,false,false,false
00624,Carboplatin AUC 5 and Pegylated Liposomal Doxorubicin 30 mg/m² Therapy — 28 day,Gynaecology,nccp-00624-v3,protocols/gynaecology/00624-carboplatin-pegylated-liposomal-doxorubicin.json,3,2020-12-18,2027-09-01,,https://healthservice.hse.ie/documents/6685/624_V3_Carbo_AUC5_pegylated_dox_30.pdf,false,true,0,0,19,20,false,false,false
00676,Cisplatin 50 mg/m² Chemoradiation followed by Carboplatin AUC 5 and Paclitaxel 175 mg/m²,Gynaecology,nccp-00676-v3,protocols/gynaecology/00676-cisplatin-50-mg-m-chemoradiation-followed-by-carboplatin-auc-5-and-paclitaxel-175-mg-m.json,3,,,,https://healthservice.hse.ie/documents/6673/676_v3_Cisplatin_50mgm2_with_RT_Pacli_Carbo.pdf,false,true,0,0,16,16,false,false,false
00716,"Bevacizumab 15 mg/kg, Carboplatin AUC 5 and Paclitaxel 175 mg/m² Therapy",Gynaecology,nccp-00716-v2,protocols/gynaecology/00716-bevacizumab-15-mg-kg-carboplatin-auc-5-and-paclitaxel-175-mg-m-therapy.json,2,,,,https://healthservice.hse.ie/documents/6594/716_V2_Bev15mg_PACLi_and_CARBO.pdf,false,true,0,0,18,20,false,false,false
00746,Olaparib (Tablet) and Bevacizumab Therapy,Gynaecology,nccp-00746-v2,protocols/gynaecology/00746-olaparib-tablet-and-bevacizumab-therapy.json,2,,,,https://healthservice.hse.ie/documents/6626/746_V2_Olaparib_bevacizumab_therapy.pdf,false,true,0,0,15,19,false,false,false
00766,"Bevacizumab 15 mg/kg, Paclitaxel 175 mg/m² and Carboplatin AUC 6 Therapy",Gynaecology,nccp-00766-v2,protocols/gynaecology/00766-bevacizumab-carboplatin-paclitaxel.json,2,2023-01-01,2028-01-01,,https://healthservice.hse.ie/documents/6667/766_V2_Bevacizumab_15_Paclitaxel_CarboplatinAUC6.pdf,false,true,0,0,13,20,false,false,false
00769,"Bevacizumab 10 mg/kg and Paclitaxel 80 mg/m² Days 1, 8, 15 and 22",Gynaecology,nccp-00769-v2,protocols/gynaecology/00769-bevacizumab-10-mg-kg-and-paclitaxel-80-mg-m-days-1-8-15-and-22.json,2,,,,https://healthservice.hse.ie/documents/6666/769_V2_Bevacizumab10_PACLitaxelDay181522.pdf,false,true,0,0,16,18,false,false,false
00771,Bevacizumab 10 mg/kg and Topotecan 4 mg/m² Therapy,Gynaecology,nccp-00771-v2,protocols/gynaecology/00771-bevacizumab-10-mg-kg-and-topotecan-4-mg-m-therapy.json,2,,,,https://healthservice.hse.ie/documents/6665/771_V2_Bevacizumab10_Topotecan.pdf,false,true,0,0,15,18,false,false,false
00772,Bevacizumab 10 mg/kg and Pegylated Liposomal Doxorubicin 40 mg/m² Therapy,Gynaecology,nccp-00772-v3,protocols/gynaecology/00772-bevacizumab-10-mg-kg-and-pegylated-liposomal-doxorubicin-40-mg-m-therapy.json,3,,,,https://healthservice.hse.ie/documents/6664/772_V3_Bevacizumab10_PegylatedDOXOrubicin40.docx.pdf,false,true,0,0,17,21,false,false,false
00799,"Bevacizumab 15 mg/kg, Paclitaxel 175 mg/m² and Cisplatin 50 mg/m² Therapy",Gynaecology,nccp-00799-v2,protocols/gynaecology/00799-bevacizumab-paclitaxel-cisplatin.json,2,2023-03-10,2029-04-12,,https://healthservice.hse.ie/documents/6422/799_V2_Bev_Pacli_CIS.pdf,false,true,0,0,28,25,false,false,false
00811,"Pembrolizumab, Paclitaxel 175 mg/m², Carboplatin AUC 5 and Bevacizumab Therapy",Gynaecology,nccp-00811-v2,protocols/gynaecology/00811-pembrolizumab-paclitaxel-175-mg-m-carboplatin-auc-5-and-bevacizumab-therapy.json,2,,,,https://healthservice.hse.ie/documents/6425/811_V2_Pembrolizumab_Pac_Carbo_Bev.pdf,false,true,0,0,25,30,false,false,false
00817,"Pembrolizumab, Paclitaxel 175 mg/m² and Carboplatin AUC 5 Therapy",Gynaecology,nccp-00817-v2,protocols/gynaecology/00817-pembrolizumab-paclitaxel-175-mg-m-and-carboplatin-auc-5-therapy.json,2,,,,https://healthservice.hse.ie/documents/6429/817_V2_Pembro_Pac_175_Carbo_AUC_5.pdf,false,true,0,0,18,23,false,false,false
00819,Dostarlimab Therapy,Gynaecology,nccp-00819-v2,protocols/gynaecology/00819-dostarlimab-therapy.json,2,,,,https://healthservice.hse.ie/documents/6430/819_V2_Dostarlimab_Therapy.pdf,false,true,0,0,10,20,false,false,false
00862,Niraparib (Tablets) Monotherapy,Gynaecology,nccp-00862-v2,protocols/gynaecology/00862-niraparib-tablets-monotherapy.json,2,2024-05-03,2030-06-04,,https://healthservice.hse.ie/documents/6437/862_V2_Niraparib_Tablets_Monotherapy.pdf,false,true,0,0,21,25,false,false,false
00904,Rucaparib (Tablets) Monotherapy,Gynaecology,nccp-00904-v1,protocols/gynaecology/00904-rucaparib-tablets-monotherapy.json,1,,,,https://healthservice.hse.ie/documents/6655/904_V1_Rucaparib_monotherapy.pdf,false,true,0,0,8,12,false,false,false
00929,"Dostarlimab, Paclitaxel and Carboplatin Therapy",Gynaecology,nccp-00929-v1,protocols/gynaecology/00929-dostarlimab-paclitaxel-and-carboplatin-therapy.json,1,,,,https://healthservice.hse.ie/documents/8284/929_Dostarlimab_-_PACLi_CARBO_Regimen.pdf,false,true,0,0,18,23,false,false,false
00300,"Bleomycin, Etoposide and Cisplatin (BEP) Therapy",Gynaecology,nccp-00300-v7b,protocols/gynaecology/00300-bleomycin-etoposide-and-cisplatin-bep-therapy.json,7b,,,,https://healthservice.hse.ie/documents/6706/300_V7b_BEP.pdf,false,true,0,0,12,14,false,false,false
00301,Etoposide and Cisplatin 20 mg/m² (EP) 5-day Therapy,Gynaecology,nccp-00301-v5,protocols/gynaecology/00301-etoposide-and-cisplatin-20-mg-m-ep-5-day-therapy.json,5,,,,https://healthservice.hse.ie/documents/6707/301_V5_EP.pdf,false,true,0,0,11,13,false,false,false
00588,Olaparib (Tablet) Monotherapy,Gynaecology,nccp-00588-v5b,protocols/shared/00588-olaparib-tablet-monotherapy.json,5b,2020-11-26,2026-12-21,,https://healthservice.hse.ie/documents/6397/588_Olaparib_tablet_monotherapy_FZxXOtF.pdf,false,true,0,0,14,11,false,false,false
00385,Cisplatin 40 mg/m² Weekly with Radiotherapy,Gynaecology,nccp-00385-v5,protocols/gynaecology/00385-cisplatin-40-mg-m-weekly-with-radiotherapy.json,5,,,,https://healthservice.hse.ie/documents/6341/385_V5_CISplatin_40mgm2_weekly_with_RT.pdf,false,true,0,0,11,13,false,false,false
00419,Carboplatin AUC 2 Weekly with Radiotherapy,Gynaecology,nccp-00419-v4,protocols/gynaecology/00419-carboplatin-auc-2-weekly-with-radiotherapy.json,4,,,,https://healthservice.hse.ie/documents/6459/419_v4_CarboAUC2and_RT.pdf,false,true,0,0,8,12,false,false,false
00812,Cemiplimab Therapy,Gynaecology,nccp-00812-v3a,protocols/gynaecology/00812-cemiplimab-therapy.json,3a,,,,https://healthservice.hse.ie/documents/6426/812_V3a_Cemiplimab.pdf,false,true,0,0,10,20,false,false,false
00242,Vandetanib Monotherapy,Head and Neck,nccp-00242-v6,protocols/head-neck/00242-vandetanib-monotherapy.json,6,,,,https://healthservice.hse.ie/documents/6947/242_Vandetanib_monotherapy.pdf,false,true,0,0,15,19,false,false,false
00295,Lenvatinib DTC Therapy,Head and Neck,nccp-00295-v6,protocols/head-neck/00295-lenvatinib-dtc-therapy.json,6,,,,https://healthservice.hse.ie/documents/6951/295_V6_lenvatinib-DTC_therapy.pdf,false,true,0,0,9,14,false,false,false
00314,Cisplatin and 5-Fluorouracil – 28 day,Head and Neck,nccp-00314-v4b,protocols/head-neck/00314-cisplatin-and-5-fluorouracil-28-day.json,4b,,,,https://healthservice.hse.ie/documents/6955/314_V4b_Cisplatin_and_5-Fluorouracil.pdf,false,true,0,0,18,19,false,false,false
00315,"Docetaxel 75, Cisplatin 75 and 5-Fluorouracil 1000 – Induction TPF",Head and Neck,nccp-00315-v7a,protocols/head-neck/00315-docetaxel-75-cisplatin-75-and-5-fluorouracil-1000-induction-tpf.json,7a,,,,https://healthservice.hse.ie/documents/6956/315_DOCEtaxel_CISplatin_5FU_TPF_1.pdf,false,true,0,0,20,20,false,false,false
00323,"Docetaxel 75, Cisplatin 100 and 5-Fluorouracil 1000 (TCF) Chemoradiation",Head and Neck,nccp-00323-v7b,protocols/head-neck/00323-docetaxel-75-cisplatin-100-and-5-fluorouracil-1000-tcf-chemoradiation.json,7b,,,,https://healthservice.hse.ie/documents/6957/323_V7b_DOCEtaxel_75_CISplatin_100_and_5-Fluorouracil_1000_Chemoradiation_Therapy_TCF.pdf,false,true,0,0,21,21,false,false,false
00324,"Docetaxel 75, Cisplatin 75, 5-Fluorouracil 750 (TCF) and Radiotherapy",Head and Neck,nccp-00324-v6b,protocols/head-neck/00324-docetaxel-75-cisplatin-75-5-fluorouracil-750-tcf-and-radiotherapy.json,6b,,,,https://healthservice.hse.ie/documents/6958/324_V6b_DOCEtaxel_75_CISplatin_75_5-Fluorouracil_750_TCF_and_RT.pdf,false,true,0,0,20,20,false,false,false
00332,Carboplatin AUC 1.5 Chemoradiation – 7 day,Head and Neck,nccp-00332-v4,protocols/head-neck/00332-carboplatin-auc-1-5-chemoradiation-7-day.json,4,,,,https://healthservice.hse.ie/documents/6959/332_V4_Carboplatin_AUC1.5.pdf,false,true,0,0,7,13,false,false,false
00387,Cisplatin 100 mg/m² with Radiotherapy,Head and Neck,nccp-00387-v5,protocols/head-neck/00387-cisplatin-100-mg-m-with-radiotherapy.json,5,,,,https://healthservice.hse.ie/documents/6912/387_V5_CISplatin_100mgm2_with_RT.pdf,false,true,0,0,13,15,false,false,false
00417,"Cetuximab, Cisplatin 100 mg/m² and 5-Fluorouracil – 21 day",Head and Neck,nccp-00417-v7,protocols/head-neck/00417-cetuximab-cisplatin-100-mg-m-and-5-fluorouracil-21-day.json,7,,,,https://healthservice.hse.ie/documents/6975/417_Cetux_CIS_5-FU_v7.pdf,false,true,0,0,21,22,false,false,false
00418,"Cetuximab, Carboplatin AUC 5 and 5-Fluorouracil – 21 day",Head and Neck,nccp-00418-v7,protocols/head-neck/00418-cetuximab-carboplatin-auc-5-and-5-fluorouracil-21-day.json,7,,,,https://healthservice.hse.ie/documents/6976/418_Cetux_Carbo5-FU.pdf,false,true,0,0,17,20,false,false,false
00514,Gemcitabine 1250 mg/m² Monotherapy – 21 day,Head and Neck,nccp-00514-v3,protocols/head-neck/00514-gemcitabine-1250-mg-m-monotherapy-21-day.json,3,,,,https://healthservice.hse.ie/documents/6899/514_V3_Gemcitabine_1250_21day.pdf,false,true,0,0,12,15,false,false,false
00517,Gemcitabine 1250 mg/m² and Cisplatin 80 mg/m² – 21 day,Head and Neck,nccp-00517-v2,protocols/head-neck/00517-gemcitabine-1250-mg-m-and-cisplatin-80-mg-m-21-day.json,2,,,,https://healthservice.hse.ie/documents/6897/517_V2_GemCis80.pdf,false,true,0,0,17,18,false,false,false
00552,Carboplatin AUC 5 and 5-Fluorouracil 1000 mg/m²/day – 28 day,Head and Neck,nccp-00552-v6,protocols/head-neck/00552-carboplatin-auc-5-and-5-fluorouracil-1000-mg-m-day-28-day.json,6,,,,https://healthservice.hse.ie/documents/6983/552_CARBOplatin_auc5_5fu.pdf,false,true,0,0,14,17,false,false,false
00589,Carboplatin 70 mg/m² and 5-Fluorouracil 600 mg/m² with Radiotherapy,Head and Neck,nccp-00589-v4,protocols/head-neck/00589-carboplatin-70-mg-m-and-5-fluorouracil-600-mg-m-with-radiotherapy.json,4,,,,https://healthservice.hse.ie/documents/6986/589_CARBOplatin_70_5_Fluorouracil_600.pdf,false,true,0,0,14,17,false,false,false
00591,Carboplatin AUC 4 and 5-Fluorouracil 600 mg/m² with Radiotherapy,Head and Neck,nccp-00591-v3,protocols/head-neck/00591-carboplatin-auc-4-and-5-fluorouracil-600-mg-m-with-radiotherapy.json,3,,,,https://healthservice.hse.ie/documents/6988/591_CARBOplatin_AUC4_and_5-Fluorouracil_600.pdf,false,true,0,0,14,17,false,false,false
