path,protocol_id,title,counts,renal,hepatic,endocrine,context,toxicity,candidate_fields
"protocols/_shared/ecog-context-placeholder.json","","",0,0,0,0,0,0,0
"protocols/_shared/single-agent-ici-profile.json","","",0,0,0,0,0,0,0
"protocols/_template/protocol-template.json","nccp-00000-v1","Example regimen",2,0,0,0,0,1,3
"protocols/breast/00200-trastuzumab-iv-q21d.json","nccp-00200-vcurrent","Trastuzumab Intravenous Monotherapy – 21 days",1,0,0,0,1,1,3
"protocols/breast/00201-trastuzumab-iv-weekly.json","nccp-00201-v6","Trastuzumab Intravenous Monotherapy – 7 days",1,0,0,0,1,1,3
"protocols/breast/00202-docetaxel-100-21-day.json","nccp-00202-v7","Docetaxel Monotherapy 100 mg/m² – 21 day",3,0,0,0,0,1,4
"protocols/breast/00203-docetaxel-75-21-day.json","nccp-00203-v7","Docetaxel Monotherapy 75 mg/m² – 21 day cycle",3,0,0,0,0,4,7
"protocols/breast/00204-pertuzumab-trastuzumab-docetaxel.json","nccp-00204-v11","Pertuzumab, Trastuzumab and Docetaxel Therapy – 21 day cycle",4,0,3,0,0,4,11
"protocols/breast/00205-pegylated-liposomal-doxorubicin.json","nccp-00205-v8","Pegylated Liposomal Doxorubicin 50 mg/m² – 28 day",4,0,1,0,1,5,11
"protocols/breast/00206-t-dm1-metastatic.json","nccp-00206-vcurrent","Trastuzumab Emtansine (T-DM1) Therapy – 21 days",2,0,2,0,0,4,8
"protocols/breast/00212-bevacizumab-q14d.json","nccp-00212-v6a","Bevacizumab 10 mg/kg – 14 days",1,0,0,0,1,4,6
"protocols/breast/00217-lapatinib-capecitabine.json","nccp-00217-vcurrent","Lapatinib and Capecitabine Therapy - 21 days",4,1,2,0,0,5,12
"protocols/breast/00228-eribulin-monotherapy.json","nccp-00228-v8","Eribulin Monotherapy",7,0,0,0,1,4,12
"protocols/breast/00230-nab-paclitaxel-q21d.json","nccp-00230-v7","nab-Paclitaxel Monotherapy - 21 day",3,0,0,0,0,2,5
"protocols/breast/00232-vinorelbine-iv.json","nccp-00232-v5","Intravenous Vinorelbine Monotherapy - 21 days",4,0,0,0,0,3,7
"protocols/breast/00250-docetaxel-cyclophosphamide.json","nccp-00250-v8","Docetaxel / Cyclophosphamide (TC) Therapy – 21 day",3,1,2,0,1,3,10
"protocols/breast/00251-carboplatin-q28d.json","nccp-00251-v6","Carboplatin AUC 4-6 Monotherapy - 28 day",3,2,0,0,0,0,5
"protocols/breast/00252-ac-doxorubicin-cyclophosphamide.json","nccp-00252-v7","Doxorubicin and Cyclophosphamide (AC 60/600) Therapy – 21 day",3,1,3,0,1,3,11
"protocols/breast/00253-tamoxifen.json","nccp-00253-vcurrent","Tamoxifen Monotherapy",1,0,0,0,0,1,2
"protocols/breast/00254-anastrozole-monotherapy.json","nccp-00254-v5","Anastrozole Monotherapy",3,0,2,0,0,4,9
"protocols/breast/00258-tch-docetaxel-carboplatin-trastuzumab.json","nccp-00258-v9","Docetaxel, Carboplatin and Trastuzumab (TCH) – 21 days",3,0,0,0,0,1,4
"protocols/breast/00259-vinorelbine-oral.json","nccp-00259-v6","Oral Vinorelbine Monotherapy - 7 days",5,0,3,0,1,0,9
"protocols/breast/00260-ac-followed-by-weekly-paclitaxel.json","nccp-00260-v7","AC 21-day followed by weekly Paclitaxel (AC-T)",3,0,0,0,0,1,4
"protocols/breast/00261-carboplatin-q21d.json","nccp-00261-v7","Carboplatin AUC 4-6 Monotherapy - 21 day",3,2,0,0,0,0,5
"protocols/breast/00262-ec90.json","nccp-00262-vcurrent","Epirubicin 90 and Cyclophosphamide (EC90)",3,0,0,0,0,1,4
"protocols/breast/00263-ec75.json","nccp-00263-vcurrent","Epirubicin 75 and Cyclophosphamide (EC75)",3,0,0,0,0,1,4
"protocols/breast/00265-fec100.json","nccp-00265-v6b","5-Fluorouracil, Epirubicin 100 and Cyclophosphamide (FEC100)",3,0,0,0,0,1,4
"protocols/breast/00269-fec50.json","nccp-00269-v7a","5-Fluorouracil, Epirubicin 50 and Cyclophosphamide (FEC50)",3,0,0,0,0,1,4
"protocols/breast/00272-trastuzumab-sc-q21d-metastatic.json","nccp-00272-v4","Trastuzumab Subcutaneous 21 days – Metastatic Breast Cancer",1,0,0,0,1,1,3
"protocols/breast/00278-dose-dense-ac-paclitaxel-14-day.json","nccp-00278-v7","Dose-dense AC followed by Paclitaxel 175 mg/m² every 14 days",3,0,0,0,0,1,4
"protocols/breast/00285-trastuzumab-sc-q21d-ebc.json","nccp-00285-v4","Trastuzumab Subcutaneous 21 days – Early Breast Cancer",1,0,0,0,1,1,3
"protocols/breast/00316-ddac-paclitaxel-14-day-trastuzumab.json","nccp-00316-v6","Dose-dense AC followed by Paclitaxel every 14 days and Trastuzumab",3,0,0,0,0,1,4
"protocols/breast/00322-everolimus-exemestane.json","nccp-00322-v4","Everolimus and Exemestane Therapy",3,0,2,0,0,4,9
"protocols/breast/00348-carbo-auc6-paclitaxel-ddac.json","nccp-00348-v8a","Carboplatin AUC 6 and weekly Paclitaxel followed by dose-dense AC",5,2,3,0,1,5,16
"protocols/breast/00350-pertuzumab-trastuzumab-chemotherapy.json","nccp-00350-v3","Pertuzumab and Trastuzumab with Chemotherapy",3,1,3,0,1,3,11
"protocols/breast/00361-fulvestrant-monotherapy.json","nccp-00361-vcurrent","Fulvestrant Monotherapy",3,0,2,0,0,4,9
"protocols/breast/00371-letrozole-monotherapy.json","nccp-00371-vcurrent","Letrozole Monotherapy",3,0,2,0,0,4,9
"protocols/breast/00376-exemestane-monotherapy.json","nccp-00376-vcurrent","Exemestane Monotherapy",3,0,2,0,0,4,9
"protocols/breast/00377-cmf-oral.json","nccp-00377-v6","Cyclophosphamide (oral), Methotrexate and 5-Fluorouracil (CMF)",3,0,0,0,0,1,4
"protocols/breast/00378-cmf-iv-28-day.json","nccp-00378-v6","Cyclophosphamide (IV), Methotrexate and 5-Fluorouracil (CMF) – 28 day",3,0,0,0,0,1,4
"protocols/breast/00381-cmf-iv-21-day.json","nccp-00381-v6","Cyclophosphamide (IV), Methotrexate and 5-Fluorouracil (CMF) – 21 day",3,0,0,0,0,1,4
"protocols/breast/00414-palbociclib.json","nccp-00414-vcurrent","Palbociclib Therapy - 28 day",2,0,0,0,1,4,7
"protocols/breast/00423-at-doxorubicin-docetaxel.json","nccp-00423-vcurrent","Doxorubicin 50 mg/m² and Docetaxel 75 mg/m² (AT 50/75)",3,0,0,0,0,1,4
"protocols/breast/00430-gemcitabine-carboplatin.json","nccp-00430-v6","Gemcitabine and Carboplatin AUC2 - 21 day",3,1,1,0,2,2,9
"protocols/breast/00432-ac-weekly-paclitaxel-trastuzumab.json","nccp-00432-v5","AC followed by weekly Paclitaxel and weekly Trastuzumab (AC-TH)",3,0,0,0,0,1,4
"protocols/breast/00433-ddac-weekly-paclitaxel-trastuzumab.json","nccp-00433-v6","Dose-dense AC followed by weekly Paclitaxel and weekly Trastuzumab",3,0,0,0,0,1,4
"protocols/breast/00485-dose-dense-ac-weekly-paclitaxel.json","nccp-00485-v6","Dose-dense AC followed by weekly Paclitaxel",3,0,0,0,0,1,4
"protocols/breast/00507-pertuzumab-trastuzumab-paclitaxel.json","nccp-00507-v6","Pertuzumab, Trastuzumab and Weekly Paclitaxel - 21 day",6,0,2,0,4,6,18
"protocols/breast/00512-paclitaxel-trastuzumab-weekly.json","nccp-00512-v5","Paclitaxel 80 mg/m² and Trastuzumab Therapy – 7 day (12 weeks)",3,1,2,0,1,4,11
"protocols/breast/00525-ribociclib-metastatic.json","nccp-00525-vcurrent","Ribociclib Therapy (Metastatic) - 28 day",2,1,2,0,1,3,9
"protocols/breast/00526-pertuzumab-trastuzumab-vinorelbine.json","nccp-00526-v5","Pertuzumab, Trastuzumab and Vinorelbine - 21 day",5,0,0,0,2,6,13
"protocols/breast/00545-zoledronic-acid-adjuvant.json","nccp-00545-v3","Zoledronic Acid Monotherapy",2,3,0,0,1,0,6
"protocols/breast/00605-talazoparib.json","nccp-00605-v2","Talazoparib Therapy",4,1,2,0,0,1,8
"protocols/breast/00619-abemaciclib-adjuvant.json","nccp-00619-vcurrent","Abemaciclib with endocrine therapy – adjuvant",3,0,2,0,0,4,9
"protocols/breast/00621-paclitaxel-weekly-3-of-4.json","nccp-00621-v9","Paclitaxel 80 mg/m² Days 1, 8 and 15 – 28 day",3,0,2,0,3,3,11
"protocols/breast/00659-t-dm1-early-breast.json","nccp-00659-v2","Trastuzumab Emtansine (Kadcyla®) Early Breast Cancer Therapy - 21 days",2,0,2,0,0,4,8
"protocols/breast/00688-atezolizumab-nab-paclitaxel.json","nccp-00688-v2a","Atezolizumab and nab-Paclitaxel",4,1,2,4,2,16,29
"protocols/breast/00720-neratinib-extended-adjuvant.json","nccp-00720-v2","Neratinib Therapy",4,1,2,0,1,9,17
"protocols/breast/00722-tchp-docetaxel-carboplatin-trastuzumab-pertuzumab.json","nccp-00722-v2","Docetaxel, Carboplatin, Trastuzumab and Pertuzumab (TCHP) Therapy",3,1,3,0,1,3,11
"protocols/breast/00726-pertuzumab-trastuzumab-maintenance.json","nccp-00726-v3a","Pertuzumab and Trastuzumab Therapy",1,0,0,0,1,3,5
"protocols/breast/00731-tch-subcutaneous-p.json","nccp-00731-v2","Docetaxel, Carboplatin, Trastuzumab SC and Pertuzumab",3,1,3,0,1,3,11
"protocols/breast/00734-weekly-carbo-paclitaxel-ddac.json","nccp-00734-v3","Weekly Carboplatin AUC 2 and Paclitaxel followed by dose-dense AC",5,2,3,0,1,5,16
"protocols/breast/00736-nab-paclitaxel-weekly.json","nccp-00736-v2","nab-Paclitaxel Weekly Monotherapy - 28 day",3,0,0,0,1,2,6
"protocols/breast/00738-bevacizumab-paclitaxel.json","nccp-00738-v3","Bevacizumab 10 mg/kg and Paclitaxel 80 mg/m2",4,0,2,0,0,5,11
"protocols/breast/00743-eribulin-monotherapy-28-day.json","nccp-00743-v3","Eribulin Monotherapy – 28 day",3,0,0,0,0,1,4
"protocols/breast/00745-ddac-weekly-paclitaxel-trastuzumab-q21d.json","nccp-00745-v2a","Dose-dense AC followed by weekly Paclitaxel and Trastuzumab every 21 days",3,0,0,0,0,1,4
"protocols/breast/00749-gemcitabine-800-monotherapy.json","nccp-00749-v3","Gemcitabine 800 mg/m² Monotherapy – 28 day",3,0,0,0,0,1,4
"protocols/breast/00775-pertuzumab-trastuzumab-paclitaxel-carboplatin-train2.json","nccp-00775-v3","Pertuzumab, Trastuzumab, Paclitaxel and Carboplatin (TRAIN-2)",3,1,3,0,1,3,11
"protocols/breast/00776-trastuzumab-deruxtecan.json","nccp-00776-v3b","Trastuzumab Deruxtecan 5.4 mg/kg (Enhertu) Therapy",2,0,0,0,0,3,5
"protocols/breast/00785-phesgo-maintenance.json","nccp-00785-v3a","Pertuzumab and Trastuzumab (Phesgo®) Maintenance Therapy",1,0,0,0,1,3,5
"protocols/breast/00789-phesgo-tchp.json","nccp-00789-v3","Docetaxel, Carboplatin and Pertuzumab/Trastuzumab (Phesgo) TCHP",3,1,3,0,1,3,11
"protocols/breast/00790-phesgo-paclitaxel-carboplatin-train2.json","nccp-00790-v3","Pertuzumab/Trastuzumab (Phesgo), Paclitaxel and Carboplatin (TRAIN-2)",3,1,3,0,1,3,11
"protocols/breast/00794-sacituzumab-govitecan.json","nccp-00794-vcurrent","Sacituzumab Govitecan Therapy",2,0,0,0,1,7,10
"protocols/breast/00796-phesgo-docetaxel.json","nccp-00796-v4","Pertuzumab/Trastuzumab (Phesgo®) and Docetaxel Therapy",4,0,3,0,0,4,11
"protocols/breast/00797-phesgo-paclitaxel.json","nccp-00797-v4","Pertuzumab/Trastuzumab (Phesgo®) and Weekly Paclitaxel Therapy",6,0,2,0,4,6,18
"protocols/breast/00798-phesgo-vinorelbine.json","nccp-00798-v3","Pertuzumab/Trastuzumab (Phesgo®) and Vinorelbine Therapy",5,0,0,0,2,6,13
"protocols/breast/00815-paclitaxel-weekly-trastuzumab-3weekly.json","nccp-00815-v3","Paclitaxel 80 mg/m² weekly and Trastuzumab 21-day",3,0,0,0,0,1,4
"protocols/breast/00857-pembro-carbo-paclitaxel-ac.json","nccp-00857-v3","Pembrolizumab, Carboplatin AUC 5 and weekly Paclitaxel 80 mg/m² followed by Doxorubicin and Cyclophosphamide (AC 60/600) Therapy",5,2,3,0,1,5,16
"protocols/breast/00858-pembro-weekly-carbo-paclitaxel-ac.json","nccp-00858-v3","Pembrolizumab 200 mg, weekly Carboplatin AUC 1.5 and Paclitaxel 80 mg/m² followed by Doxorubicin and Cyclophosphamide Therapy",5,2,3,0,1,5,16
"protocols/breast/00860-pembro400-carbo-paclitaxel-ddac.json","nccp-00860-v2","Pembrolizumab 400 mg, Carboplatin AUC 5 and weekly Paclitaxel followed by dose-dense AC",5,2,3,0,1,5,16
"protocols/breast/00861-pembro400-weekly-carbo-paclitaxel-ddac.json","nccp-00861-v2","Pembrolizumab 400 mg, weekly Carboplatin AUC 1.5 and Paclitaxel followed by dose-dense AC",5,2,3,0,1,5,16
"protocols/breast/00892-ribociclib-adjuvant.json","nccp-00892-v2","Ribociclib Therapy (Adjuvant) - 28 day",1,0,2,0,1,3,7
"protocols/breast/00936-tucatinib-trastuzumab-capecitabine.json","nccp-00936-vcurrent","Tucatinib, Trastuzumab and Capecitabine Therapy - 21 days",4,1,2,0,0,5,12
"protocols/gastrointestinal/00207-cetuximab-therapy-7-days.json","nccp-00207-v5","Cetuximab Therapy – 7 days",2,0,0,0,1,2,5
"protocols/gastrointestinal/00209-modified-folfox6.json","nccp-00209-v10a","FOLFOX-6 Modified Therapy – 14 day",6,1,0,0,1,8,16
"protocols/gastrointestinal/00210-folfox-4-therapy-14-day.json","nccp-00210-v9b","FOLFOX-4 Therapy – 14 day",4,0,0,0,1,4,9
"protocols/gastrointestinal/00213-irinotecan-monotherapy-21-day.json","nccp-00213-v7","Irinotecan Monotherapy – 21 day",4,0,1,0,1,1,7
"protocols/gastrointestinal/00216-capecitabine-monotherapy.json","nccp-00216-v8","Capecitabine Monotherapy",4,1,2,0,1,4,12
"protocols/gastrointestinal/00225-panitumumab-6-mg-kg-therapy.json","nccp-00225-v6","Panitumumab 6 mg/kg Therapy",2,0,0,0,1,2,5
"protocols/gastrointestinal/00227-folfiri.json","nccp-00227-v9","FOLFIRI Therapy - 14 day",6,1,3,0,1,6,17
"protocols/gastrointestinal/00235-teysuno-s-1-and-cisplatin-28-day.json","nccp-00235-v5","Teysuno (S-1) and Cisplatin – 28 day",5,1,0,0,1,6,13
"protocols/gastrointestinal/00238-aflibercept-folfiri.json","nccp-00238-v6","Aflibercept and FOLFIRI Therapy -14 day",6,1,3,0,1,6,17
"protocols/gastrointestinal/00239-eox-epirubicin-oxaliplatin-and-capecitabine-therapy.json","nccp-00239-v8","EOX: Epirubicin, Oxaliplatin and Capecitabine Therapy",4,0,0,0,1,5,10
"protocols/gastrointestinal/00240-ecf-epirubicin-cisplatin-and-5-fluorouracil-therapy.json","nccp-00240-v8","ECF: Epirubicin, Cisplatin and 5-Fluorouracil Therapy",5,1,0,0,1,5,12
"protocols/gastrointestinal/00244-regorafenib.json","nccp-00244-v5","Regorafenib Monotherapy",0,0,2,0,1,4,7
"protocols/gastrointestinal/00256-nab-paclitaxel-gemcitabine.json","nccp-00256-v7","nab-Paclitaxel and Gemcitabine Therapy -28 day",2,0,2,0,0,5,9
"protocols/gastrointestinal/00283-gemcitabine-1000-mg-m2-monotherapy-56-day.json","nccp-00283-v6","Gemcitabine 1000 mg/m² Monotherapy – 56 day",4,0,0,0,2,1,7
"protocols/gastrointestinal/00294-sorafenib-therapy.json","nccp-00294-v4","Sorafenib Therapy",2,0,2,0,1,2,7
"protocols/gastrointestinal/00321-xelox-capox.json","nccp-00321-v9","Capecitabine and Oxaliplatin Therapy (XELOX)",6,1,2,0,1,9,19
"protocols/gastrointestinal/00328-cetuximab-7-day-and-folfiri-14-day-therapy.json","nccp-00328-v7","Cetuximab (7 day) and FOLFIRI (14 day) Therapy",4,0,1,0,1,5,11
"protocols/gastrointestinal/00329-folfirinox.json","nccp-00329-v9","FOLFIRINOX Therapy",7,1,3,0,1,7,19
"protocols/gastrointestinal/00330-cetuximab-7-day-and-irinotecan-14-day-therapy.json","nccp-00330-v6","Cetuximab (7 day) and Irinotecan (14 day) Therapy",4,0,1,0,1,3,9
"protocols/gastrointestinal/00331-cetuximab-14-day-and-irinotecan-14-day-therapy.json","nccp-00331-v7","Cetuximab (14 day) and Irinotecan (14 day) Therapy",4,0,1,0,1,3,9
"protocols/gastrointestinal/00344-flot-therapy-14-day.json","nccp-00344-v9","FLOT Therapy – 14 day",4,0,2,0,1,4,11
"protocols/gastrointestinal/00380-ecx-epirubicin-cisplatin-and-capecitabine-therapy.json","nccp-00380-v6","ECX: Epirubicin, Cisplatin and Capecitabine Therapy",5,1,0,0,1,6,13
"protocols/gastrointestinal/00382-trifluridine-tipiracil.json","nccp-00382-v3","Trifluridine and Tipiracil (Lonsurf®) Therapy",4,1,1,0,2,3,11
"protocols/gastrointestinal/00383-gemcitabine-1000-mg-m2-and-cisplatin-25-mg-m2-21-day.json","nccp-00383-v8","Gemcitabine 1000 mg/m² and Cisplatin 25 mg/m² – 21 day",5,1,0,0,2,3,11
"protocols/gastrointestinal/00384-gemcitabine-1000-mg-m2-and-capecitabine-650-mg-m2-21-day.json","nccp-00384-v7","Gemcitabine 1000 mg/m² and Capecitabine 650 mg/m² – 21 day",4,0,0,0,2,4,10
"protocols/gastrointestinal/00386-doxorubicin-60-mg-m2-therapy.json","nccp-00386-v4","Doxorubicin 60 mg/m² Therapy",4,0,0,0,1,1,6
"protocols/gastrointestinal/00421-5-fluorouracil-continuous-infusion-and-radiotherapy.json","nccp-00421-v4","5-Fluorouracil Continuous Infusion and Radiotherapy",4,0,0,0,1,3,8
"protocols/gastrointestinal/00422-carboplatin-auc2-and-paclitaxel-50-mg-m2-weekly-with-radiotherapy.json","nccp-00422-v5","Carboplatin AUC2 and Paclitaxel 50 mg/m² Weekly with Radiotherapy",5,1,2,0,1,2,11
"protocols/gastrointestinal/00427-roswell-park-modified-5-fluorouracil-and-folinic-acid.json","nccp-00427-v6","Roswell Park Modified 5-Fluorouracil and Folinic Acid",4,0,0,0,1,3,8
"protocols/gastrointestinal/00428-quasar-modified-5-fluorouracil-and-folinic-acid-weekly.json","nccp-00428-v6","QUASAR Modified 5-Fluorouracil and Folinic Acid Weekly",4,0,0,0,1,3,8
"protocols/gastrointestinal/00429-eof-epirubicin-oxaliplatin-and-5-fluorouracil-therapy.json","nccp-00429-v7a","EOF: Epirubicin, Oxaliplatin and 5-Fluorouracil Therapy",4,0,0,0,1,4,9
"protocols/gastrointestinal/00446-bevacizumab-modified-folfox6.json","nccp-00446-v7b","Bevacizumab 5mg/kg and Modified FOLFOX-6 Therapy -14 day",6,1,0,0,1,8,16
"protocols/gastrointestinal/00447-panitumumab-modified-folfox6.json","nccp-00447-v6b","Panitumumab 6mg/kg and Modified FOLFOX-6 Therapy -14 day",6,1,0,0,1,11,19
"protocols/gastrointestinal/00448-panitumumab-folfiri.json","nccp-00448-v4b","Panitumumab 6mg/kg and FOLFIRI Therapy -14 day",6,1,3,0,1,9,20
"protocols/gastrointestinal/00449-bevacizumab-folfiri.json","nccp-00449-v6a","Bevacizumab 5mg/kg and FOLFIRI Therapy -14 day",6,1,3,0,1,6,17
"protocols/gastrointestinal/00451-5-fluorouracil-4-day-mitomycin-and-radiotherapy.json","nccp-00451-v4c","5-Fluorouracil (4 day), Mitomycin and Radiotherapy",4,0,0,0,1,3,8
"protocols/gastrointestinal/00460-cisplatin-75-mg-m2-and-5-fluorouracil-chemoradiation-herskovic.json","nccp-00460-v4","Cisplatin 75 mg/m² and 5-Fluorouracil Chemoradiation (Herskovic)",5,1,0,0,1,5,12
"protocols/gastrointestinal/00473-cisplatin-and-capecitabine-adjuvant-chemoradiation-therapy.json","nccp-00473-v6","Cisplatin and Capecitabine Adjuvant Chemoradiation Therapy",5,1,0,0,1,6,13
"protocols/gastrointestinal/00486-flox-therapy.json","nccp-00486-v8","FLOX Therapy",4,0,0,0,1,4,9
"protocols/gastrointestinal/00502-trastuzumab-5-fluorouracil-and-cisplatin-therapy-21-day.json","nccp-00502-v4","Trastuzumab, 5-Fluorouracil and Cisplatin Therapy – 21 day",5,1,0,0,1,5,12
"protocols/gastrointestinal/00505-capecitabine-and-temozolomide-therapy.json","nccp-00505-v5","Capecitabine and Temozolomide Therapy",4,0,0,0,1,4,9
"protocols/gastrointestinal/00509-modified-folfox-6-chemoradiation-therapy-14-day.json","nccp-00509-v6","Modified FOLFOX-6 Chemoradiation Therapy – 14 day",4,0,0,0,1,4,9
"protocols/gastrointestinal/00515-modified-folfirinox.json","nccp-00515-v7","FOLFIRINOX Modified Therapy",7,1,3,0,1,10,22
"protocols/gastrointestinal/00521-gemcitabine-1000-mg-m2-and-radiotherapy.json","nccp-00521-v3","Gemcitabine 1000 mg/m² and Radiotherapy",4,0,0,0,2,1,7
"protocols/gastrointestinal/00522-gemcitabine-400-mg-m2-and-radiotherapy.json","nccp-00522-v4","Gemcitabine 400 mg/m² and Radiotherapy",4,0,0,0,2,1,7
"protocols/gastrointestinal/00523-capecitabine-and-radiotherapy-7-day.json","nccp-00523-v5","Capecitabine and Radiotherapy – 7 day",4,0,0,0,1,4,9
"protocols/gastrointestinal/00524-gemcitabine-1000-mg-m2-and-capecitabine-830-mg-m2-28-day.json","nccp-00524-v5","Gemcitabine 1000 mg/m² and Capecitabine 830 mg/m² – 28 day",4,0,0,0,2,4,10
"protocols/gastrointestinal/00555-folfoxiri.json","nccp-00555-v6b","FOLFOXIRI Therapy",8,1,3,0,1,7,20
"protocols/gastrointestinal/00559-gemcitabine-600-mg-m2-and-radiotherapy.json","nccp-00559-v3","Gemcitabine 600 mg/m² and Radiotherapy",4,0,0,0,2,1,7
"protocols/gastrointestinal/00585-cetuximab-14-day-and-folfiri-14-day-therapy.json","nccp-00585-v5b","Cetuximab (14 day) and FOLFIRI (14 day) Therapy",4,0,1,0,1,5,11
